City,Lat,Long,Google Maps Link,Name,Category,List,Closed
St. Mark's Church,51.5131568,-0.1528891,https://www.google.com/maps/place/Mercato+Mayfair/data=!4m2!3m1!1s0x48760509d1f4d6b7:0xeb4ea82d4f8172d1,Mercato Mayfair,other,want to go,
Stahnsdorf,52.3895408,13.1809592,https://www.google.com/maps/place/S%C3%BCdwestkirchhof+Stahnsdorf/data=!4m2!3m1!1s0x47a85ec8de9a7e8f:0x809b0094af718aa8,Südwestkirchhof Stahnsdorf,park,favorite,
Stanley,54.8849317,-1.6586264499999999,"https://www.google.com/maps/place/Beamish,+the+Living+Museum+of+the+North/data=!4m2!3m1!1s0x487e78e1955eb419:0x4c55c87f0a46d173","Beamish, the Living Museum of the North",art,want to go,
Steamed bun shop,37.574238099999995,127.02429679999999,https://www.google.com/maps/place/Yukjeon+Sikdang/data=!4m2!3m1!1s0x357ca34ca47c1855:0x747d2f24e4bfec27,Yukjeon Sikdang,restaurant,want to go,
Steimbke,52.65359,9.38829,https://www.google.com/maps/place/Ferienwohnung+Heike+Runge/data=!4m2!3m1!1s0x47b06137feb9d967:0x1dc24a3c7489c7d6,Ferienwohnung Heike Runge,other,favorite,
Stekene,51.22725489999999,4.054795299999999,https://www.google.com/maps/place/Verbeke+Foundation/data=!4m2!3m1!1s0x47c3862fa937cf09:0x3e21389abc2b1c7,Verbeke Foundation,art,want to go,
Stepantsminda,42.6590035,44.65085649999999,https://www.google.com/maps/place/ROOMS+Kazbegi/data=!4m2!3m1!1s0x40440cf71662653f:0x375df51fd4f498d6,ROOMS Kazbegi,hotel,want to go,
Straßburger Str.,52.5285396,13.4119851,https://www.google.com/maps/place/ichi+%E3%81%84%E3%81%A1/data=!4m2!3m1!1s0x47a84f763737394d:0xf1ab273683bbabca,ichi いち,restaurant,want to go,
Stroud,35.74879879999999,-96.65450729999999,https://www.google.com/maps/place/Rock+Cafe/data=!4m2!3m1!1s0x87b158b740722ad7:0x5badc84a5f2e1c5d,Rock Cafe,cafe,favorite,
Stuttgart,48.7899922,9.183067699999999,https://www.google.com/maps/place/Public+Library+Stuttgart/data=!4m2!3m1!1s0x4799c4b558133793:0xa04d3a38f94639aa,Public Library Stuttgart,art,want to go,
Suginami City,35.704755899999995,139.6361021,https://www.google.com/maps/place/Starbucks+Coffee+Asagaya+Station+Front/data=!4m2!3m1!1s0x6018f2768aad63e3:0x829ef099981201c,Starbucks Coffee Asagaya Station Front,cafe,want to go,
Summit,40.717017,-74.35634499999999,https://www.google.com/maps/place/Summit+Diner/data=!4m2!3m1!1s0x89c3ae4d0ed621df:0x811c4550e8a3af0e,Summit Diner,other,want to go,
Surry Hills NSW,-33.88803349999999,151.2132049,https://www.google.com/maps/place/Refettorio+OzHarvest+Sydney/data=!4m2!3m1!1s0x6b12afce45d10ee9:0xe3baaa7a40cff7a3,Refettorio OzHarvest Sydney,restaurant,want to go,
Surry Hills NSW,-33.881601800000006,151.2099232,https://www.google.com/maps/place/Firedoor+Restaurant/data=!4m2!3m1!1s0x6b12ae22808fb6c5:0xcaa68a28a42053bd,Firedoor Restaurant,restaurant,want to go,
Sutomišćica,44.0957234,15.168327099999999,https://www.google.com/maps/place/Olive+Island+Marina+Croatia+Sutomiscica/data=!4m2!3m1!1s0x4761f977c5b0efef:0x42457d593c7065c2,Olive Island Marina Croatia Sutomiscica,other,want to go,
Sweden,58.66520870000001,16.465579599999998,https://www.google.com/maps/place/Kolm%C3%A5rden+Zoo/data=!4m2!3m1!1s0x46592ec1eb5b1fe9:0x639fdd3925456815,Kolmården Zoo,park,favorite,
Sweden,59.33514770000001,18.0773924,https://www.google.com/maps/place/Schmaltz+Bar+%26+Delicatessen/data=!4m2!3m1!1s0x465f9da97a96b5fb:0x230c51f1e3f0c200,Schmaltz Bar & Delicatessen,bar,want to go,
Sweden,59.3187887,18.060531900000004,https://www.google.com/maps/place/Brandstationen+Store+%26+Studio/data=!4m2!3m1!1s0x43eca3a0f0580741:0xc916d2a37eaf91c2,Brandstationen Store & Studio,shop,want to go,
Sweden,59.341872900000006,18.060341299999997,https://www.google.com/maps/place/Transparent/data=!4m2!3m1!1s0x465f9dbdfa54ddd7:0x485bf0e543364ee8,Transparent,shop,want to go,
Sydney NSW,-33.867759299999996,151.2060912,https://www.google.com/maps/place/A.P+Place+(A.P+Bakery)/data=!4m2!3m1!1s0x6b12afaf6295f82b:0x738e702b5a1b8a1f,A.P Place (A.P Bakery),bakery,want to go,
"Taipei City, Taiwan",25.0828183,121.55933859999999,https://www.google.com/maps/place/RAW/data=!4m2!3m1!1s0x3442ac12d432ac6f:0x37c7612d296d461f,RAW,restaurant,want to go,
Tallinn,59.4520538,24.728923400000003,https://www.google.com/maps/place/180+Degrees+Restaurant/data=!4m2!3m1!1s0x4692934df3fdc05d:0x9f25a649f6a765a6,180 Degrees Restaurant,restaurant,want to go,
Tarragona,41.08681345,1.15681475,https://www.google.com/maps/place/PortAventura+World/data=!4m2!3m1!1s0x12a159e61d964f11:0x545aab951bd2a8d0,PortAventura World,park,favorite,
Taumarunui,-38.883458999999995,175.257645,https://www.google.com/maps/place/Forgotten+World+Adventures/data=!4m2!3m1!1s0x6d6b400dd6911765:0xecdf4297b2de1abe,Forgotten World Adventures,other,want to go,
Tbilisi,41.723087299999996,44.790897699999995,https://www.google.com/maps/place/Bassiani/data=!4m2!3m1!1s0x404472d1c2d86889:0x469e780a6bfc6d7a,Bassiani,club,want to go,
Tbilisi,41.6898989,44.798699,https://www.google.com/maps/place/Ezo/data=!4m2!3m1!1s0x40440cf2705e8a23:0xdba34dc7273b776f,Ezo,restaurant,want to go,
Tbilisi,41.695361399999996,44.7959361,https://www.google.com/maps/place/Klike's+Khinkali/data=!4m2!3m1!1s0x40440db7e068f4bd:0x9551729c51232c50,Klike's Khinkali,restaurant,want to go,
Tbilisi,41.70598309999999,44.784295,https://www.google.com/maps/place/Tamtaki/data=!4m2!3m1!1s0x40440dbc57d892c1:0x5f546fb919096779,Tamtaki,cafe,want to go,
Tbilisi,41.7210545,44.7953676,https://www.google.com/maps/place/Tamtaki+at+Zeche/data=!4m2!3m1!1s0x4044733f922d910f:0xa44f7f4597769e27,Tamtaki at Zeche,restaurant,want to go,
Tbilisi,41.692302600000005,44.809149999999995,https://www.google.com/maps/place/Warehouse+%5BRIKE%5D/data=!4m2!3m1!1s0x40440cfa7bc7be87:0x2c79d81eaf82cdf4,Warehouse [RIKE],club,want to go,
Tbilisi,41.690240599999996,44.799652300000005,https://www.google.com/maps/place/Restaurant+Littera/data=!4m2!3m1!1s0x40440cf20c6e37ab:0x5ddfb346924ccead,Restaurant Littera,restaurant,want to go,
Teltow,52.40454449999999,13.254456099999999,https://www.google.com/maps/place/Flipperhalle-Berlin/data=!4m2!3m1!1s0x47a85bbffa876013:0x1de99286d8c9c1cf,Flipperhalle-Berlin,experience,favorite,
Teltow,52.4113964,13.298286699999998,https://www.google.com/maps/place/TV-Asahi+cherry+blossom+avenue+on+the+Mauerweg/data=!4m2!3m1!1s0x47a85b6b6a245bdd:0x9036d32441afacb0,TV-Asahi cherry blossom avenue on the Mauerweg,experience,favorite,
Teulada SU,38.8946095,8.8131483,https://www.google.com/maps/place/Tuerredda+Beach/data=!4m2!3m1!1s0x12e6e7378d569d7f:0xfe8af765f15074f0,Tuerredda Beach,experience,want to go,
Thames Wharf,51.4839988,-0.2242253,https://www.google.com/maps/place/The+River+Caf%C3%A9/data=!4m2!3m1!1s0x48760fb010bf16c7:0x26a2eb12ed316c17,The River Café,restaurant,want to go,
The Kitchens,51.5196286,-0.0750189,https://www.google.com/maps/place/Crunch/data=!4m2!3m1!1s0x48761d548abe60a7:0x8106f3857733dd62,Crunch,shop,want to go,
The Spurstowe Arms,51.5453747,-0.0632078,https://www.google.com/maps/place/Dough+Hands/data=!4m2!3m1!1s0x48761d16bfa5bd73:0x501eb9830a5c9d43,Dough Hands,restaurant,want to go,
The Warehouse,13.733791400000001,100.5144552,https://www.google.com/maps/place/Clutch/data=!4m2!3m1!1s0x30e2996061833be7:0x8c406dae33623143,Clutch,bar,want to go,
Theth,42.398538599999995,19.760267799999998,https://www.google.com/maps/place/Vidis+Chalet+Boutique+Hotel/data=!4m2!3m1!1s0x13526d73aa3a05eb:0x6dbed3951d53675b,Vidis Chalet Boutique Hotel,hotel,favorite,
Thung Maha Mek,13.718275599999998,100.5460595,https://www.google.com/maps/place/J'AIME+by+Jean-Michel+Lorain+at+U+Sathorn/data=!4m2!3m1!1s0x30e29f3b8af52475:0x8820663ab81a5170,J'AIME by Jean-Michel Lorain at U Sathorn,restaurant,want to go,
Thung Maha Mek,13.720665200000001,100.551486,https://www.google.com/maps/place/YUN+RESTAURANT/data=!4m2!3m1!1s0x30e29fd787c2874b:0xe0e9b2d30e97e7fd,YUN RESTAURANT,restaurant,want to go,
Thành phố Hồ Chí Minh,10.7689693,106.70123319999999,https://www.google.com/maps/place/COMPOUND+GARMENT/data=!4m2!3m1!1s0x31752fdc3cf32b59:0x8f6f9c8697b3a749,COMPOUND GARMENT,shop,want to go,
Thành phố Hồ Chí Minh,10.7855198,106.679335,https://www.google.com/maps/place/Mozaic+Space/data=!4m2!3m1!1s0x31752fb8fd783107:0x9ff5c04215ba1756,Mozaic Space,shop,want to go,
Thành phố Hồ Chí Minh,10.803365099999999,106.72035179999999,https://www.google.com/maps/place/nay+mai/data=!4m2!3m1!1s0x317529002e8ebc19:0x585a48f39f508f64,nay mai,shop,want to go,
Thành phố Hồ Chí Minh,10.7688211,106.6967985,https://www.google.com/maps/place/PSYCHE+SAIGON/data=!4m2!3m1!1s0x317528b568714633:0x8c848fcc81bfd85c,PSYCHE SAIGON,shop,want to go,
Thành phố Hồ Chí Minh,10.7727385,106.7002141,https://www.google.com/maps/place/S%C3%A0i+G%C3%B2n+Square/data=!4m2!3m1!1s0x31752f40ab668353:0x41570b5c5e52852,Sài Gòn Square,shop,want to go,
Thành phố Hồ Chí Minh,10.792843999999997,106.68900889999999,https://www.google.com/maps/place/Cuc+Gach+Quan+Restaurant/data=!4m2!3m1!1s0x317528cd9a13a0a5:0x8b18b057ab3b248b,Cuc Gach Quan Restaurant,restaurant,want to go,
Thảo Điền,10.811649599999999,106.7348209,https://www.google.com/maps/place/objoff/data=!4m2!3m1!1s0x317527738a443789:0x1d14b08b81a2a09a,objoff,shop,want to go,
Tirane,41.451076,19.863925300000002,https://www.google.com/maps/place/Bovilla+restorant/data=!4m2!3m1!1s0x1351cb385c6b43f3:0x323feab6b8a5b12c,Bovilla restorant,restaurant,want to go,
Tiranë,41.3199381,19.822857,https://www.google.com/maps/place/LIFT+Steak+%26+Rooftop+Bar/data=!4m2!3m1!1s0x135031378f44c50d:0xf5ca5fa8bf722307,LIFT Steak & Rooftop Bar,bar,want to go,
Tiranë,41.3230175,19.8222481,https://www.google.com/maps/place/Tony%E2%80%99s+American+Restaurant+%26+Coffee+Shop+(Pyramid)/data=!4m2!3m1!1s0x1350310046dbce3d:0x6cfe4f747b9aea58,Tony’s American Restaurant & Coffee Shop (Pyramid),cafe,want to go,
Tiranë,41.321596299999996,19.8170876,https://www.google.com/maps/place/Colonial+Cocktails+Academy+Tirana/data=!4m2!3m1!1s0x1350310315a9850d:0xb6654a7d8b37be20,Colonial Cocktails Academy Tirana,bar,want to go,
Tiranë,41.3134564,19.8165868,https://www.google.com/maps/place/Mullixhiu/data=!4m2!3m1!1s0x135030fc9aaa4eb5:0xa7095a3dcf2c0399,Mullixhiu,restaurant,want to go,
Tiranë,41.3230699,19.8214613,https://www.google.com/maps/place/Pyramid+of+Tirana/data=!4m2!3m1!1s0x1350311b70c971d7:0xe0c2e0adbe3d4b83,Pyramid of Tirana,experience,want to go,
Tiranë,41.3685863,19.904293199999998,https://www.google.com/maps/place/Viewing+balcony/data=!4m2!3m1!1s0x1350350062addd29:0xc865ceab1cb77565,Viewing balcony,other,want to go,
Tiranë,41.3248977,19.7873679,https://www.google.com/maps/place/Marinaj+Hotel/data=!4m2!3m1!1s0x13503142b74fa38d:0x5c18d74831da778e,Marinaj Hotel,hotel,want to go,
Tiranë,41.3576008,19.913787199999998,https://www.google.com/maps/place/Panorama+Hotel+Restaurant/data=!4m2!3m1!1s0x135035c80b242a95:0x79ea13822944c68b,Panorama Hotel Restaurant,restaurant,want to go,
Tiranë,41.320124799999995,19.814639899999996,https://www.google.com/maps/place/Restaurant+Piceri+Era+%22Blloku%22/data=!4m2!3m1!1s0x1350310244071c23:0x62d72413c32f54,"Restaurant Piceri Era ""Blloku""",restaurant,want to go,
Todtnau,47.828843,7.949029000000001,https://www.google.com/maps/place/Hasenhorn+Rodelbahn+Todtnau/data=!4m2!3m1!1s0x4790ff0cca332741:0xc64ca0fbbe320a52,Hasenhorn Rodelbahn Todtnau,other,want to go,
Torino TO,45.0759788,7.6818185,https://www.google.com/maps/place/Tre+Galline/data=!4m2!3m1!1s0x47886d7441adcd1f:0x58eefb3a46bb9609,Tre Galline,restaurant,want to go,
Toronto,43.6605203,-79.4437438,https://www.google.com/maps/place/Starving+Artist/data=!4m2!3m1!1s0x882b344138addcd7:0x5de434d960d281e3,Starving Artist,art,favorite,true
Toronto,43.6483579,-79.3977206,https://www.google.com/maps/place/Butter+Avenue/data=!4m2!3m1!1s0x882b34dc864edd57:0x4e3fea452f1cb73f,Butter Avenue,shop,favorite,true
Toronto,43.651922,-79.4087605,https://www.google.com/maps/place/Fonda+Balam/data=!4m2!3m1!1s0x882b35c34efc50a1:0xb2d839668c3b672f,Fonda Balam,restaurant,favorite,true
Toronto,43.648713900000004,-79.39733,https://www.google.com/maps/place/Fresh+Off+The+Boat/data=!4m2!3m1!1s0x882b34db7d7d558d:0x6e3cd88687be8477,Fresh Off The Boat,restaurant,favorite,true
Toronto,43.645941500000006,-79.3934508,https://www.google.com/maps/place/Greenhouse+Juice+Co./data=!4m2!3m1!1s0x882b34da19985e8d:0xfdc0fb3c20f338be,Greenhouse Juice Co.,shop,favorite,true
Toronto,43.662746899999995,-79.4044105,https://www.google.com/maps/place/Harvest+Kitchen/data=!4m2!3m1!1s0x882b349572d4b855:0xf63df1cf8ce70ba4,Harvest Kitchen,restaurant,favorite,true
Toronto,43.6441667,-79.4002778,https://www.google.com/maps/place/Home+of+the+Brave/data=!4m2!3m1!1s0x882b34de573c75ff:0x83443c513b862a24,Home of the Brave,restaurant,favorite,true
Toronto,43.647652400000005,-79.402639,https://www.google.com/maps/place/Rock+Lobster/data=!4m2!3m1!1s0x882b34ddf4b40885:0x8a1ae191cf68cc25,Rock Lobster,restaurant,favorite,true
Toronto,43.64487949999999,-79.4161359,https://www.google.com/maps/place/The+County+General/data=!4m2!3m1!1s0x882b34fd0532e14d:0xdb4ebdc83da9339c,The County General,restaurant,favorite,true
Toronto,43.645576500000004,-79.3935637,https://www.google.com/maps/place/Bar+Hop/data=!4m2!3m1!1s0x882b34d98009c99f:0x134f6d8a053584c7,Bar Hop,bar,want to go,
Toronto,43.662963,-79.4034537,https://www.google.com/maps/place/Almond+Butterfly+Bakeshop+%26+Cafe/data=!4m2!3m1!1s0x4cc9175f71d85973:0x873731e3af7f7304,Almond Butterfly Bakeshop & Cafe,cafe,want to go,
Toronto,43.644086099999996,-79.4057642,https://www.google.com/maps/place/Beast+Bodega/data=!4m2!3m1!1s0x882b35ea2f8f9f9d:0x280b7d5955d784aa,Beast Bodega,restaurant,want to go,
Toronto,43.642698,-79.426906,https://www.google.com/maps/place/Gladstone+House/data=!4m2!3m1!1s0x882b35aaea2927c1:0x92e9d8d2a35ee872,Gladstone House,hotel,want to go,
Toronto,43.6458144,-79.4114245,https://www.google.com/maps/place/Nad%C3%A8ge+Patisserie/data=!4m2!3m1!1s0x882b350a79fd6327:0xccb6e3e15a1c406a,Nadège Patisserie,shop,want to go,
Toronto,43.647852799999995,-79.3887403,https://www.google.com/maps/place/PAI/data=!4m2!3m1!1s0x882b34d9289991d5:0x5f596deace8d8b6a,PAI,restaurant,want to go,
Toronto,43.6454698,-79.3962931,https://www.google.com/maps/place/Patria/data=!4m2!3m1!1s0x882b34d95aac3383:0xb94ae7b72a2f1f87,Patria,restaurant,want to go,
Toronto,43.658894800000006,-79.35038399999999,https://www.google.com/maps/place/Prohibition+Social+House/data=!4m2!3m1!1s0x89d4cbc291805041:0x8d26cd84e2172cfc,Prohibition Social House,bar,want to go,
Toronto,43.645175699999996,-79.3957684,https://www.google.com/maps/place/SOMA+Chocolatemaker/data=!4m2!3m1!1s0x882b34d9676e646f:0x8dc6548350ec8a99,SOMA Chocolatemaker,shop,want to go,
Toronto,43.641878899999995,-79.406503,https://www.google.com/maps/place/The+Old+York+Tavern/data=!4m2!3m1!1s0x882b357ba6ca1933:0x3646edd96f494bd0,The Old York Tavern,restaurant,want to go,
Toronto,43.6441663,-79.40072099999999,https://www.google.com/maps/place/WVRST/data=!4m2!3m1!1s0x882b34de504aa3bb:0x4209d8a79632bd0b,WVRST,restaurant,want to go,
Toronto,43.6627345,-79.4031795,https://www.google.com/maps/place/Yasu+Toronto/data=!4m2!3m1!1s0x882b34957fa8ede1:0x224336b4cf370775,Yasu Toronto,restaurant,want to go,
Toronto,43.654441999999996,-79.39892470000001,https://www.google.com/maps/place/Ph%E1%BB%9F+H%C6%B0ng+Restaurant/data=!4m2!3m1!1s0x882b34c3c12241f1:0xfcbf6631e05ca02a,Phở Hưng Restaurant,restaurant,want to go,
Torrance,33.873236399999996,-118.35191329999999,https://www.google.com/maps/place/Cold+Stone+Creamery/data=!4m2!3m1!1s0x80c2b4f9341663d9:0xbab12599a4bb494a,Cold Stone Creamery,shop,favorite,
Torrance,33.881438599999996,-118.32614640000001,https://www.google.com/maps/place/Taco+Bell/data=!4m2!3m1!1s0x80c2b50a507fa531:0x39817dca1f12a9e9,Taco Bell,restaurant,favorite,
Torrance,33.87239399999999,-118.31638600000001,https://www.google.com/maps/place/The+UPS+Store/data=!4m2!3m1!1s0x80c2b56e845a36ad:0x8620f9357665ec1f,The UPS Store,shop,favorite,
Torrensville SA,-34.923606500000005,138.5673986,https://www.google.com/maps/place/Parwana+Afghan+Kitchen/data=!4m2!3m1!1s0x6ab0cf67bfe22d9f:0x41e9c5a9cdeac66d,Parwana Afghan Kitchen,restaurant,want to go,
Tourist attraction,33.8120918,-117.91897420000001,https://www.google.com/maps/place/Disneyland+Park/data=!4m2!3m1!1s0x80dcd7d12b3b5e6b:0x2ef62f8418225cfa,Disneyland Park,park,want to go,
Traunkirchen,47.8458531,13.7901212,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4771568831eab259:0x11bc6553632fad0e,Restaurant Bootshaus,restaurant,want to go,
Amsterdam,52.3697034,4.8802631,https://www.google.com/maps/place/Bar+Oldenhof/data=!4m2!3m1!1s0x47c609dd2182a69d:0x3470133a4e34af96,Bar Oldenhof,bar,favorite,
Türkiye,41.029118499999996,28.973093700000007,https://www.google.com/maps/place/Aheste/data=!4m2!3m1!1s0x14cab9e0ab337dcb:0xd824dbebd5f2405b,Aheste,restaurant,favorite,
Türkiye,41.030302400000004,28.973018,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9e1aaad074d:0x57e058ca566c1311,Soho House Istanbul,club,favorite,
Türkiye,41.026127599999995,28.977661599999998,https://www.google.com/maps/place/Galata+Nail+Art/data=!4m2!3m1!1s0x14cab96c8b40c7c1:0x579dc24065f449d,Galata Nail Art,nail salon,want to go,
Türkiye,36.881158,30.663344,https://www.google.com/maps/place/7+Mehmet/data=!4m2!3m1!1s0x14c2259bd3cfc5cf:0x47d8d25b57422001,7 Mehmet,restaurant,want to go,
Türkiye,41.0664778,29.016553299999998,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab64f4c1f078f:0xd27f5b18dc62551a,Balenciaga,shop,want to go,
Türkiye,41.049417999999996,28.981579999999997,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab714aeac533d:0x23933718023dc29c,Damla Dondurma Boza,shop,want to go,
Türkiye,41.0585196,28.980832999999997,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7175fa024e3:0x7aae558eed79a5ff,Kilimanjaro,restaurant,want to go,
Türkiye,41.034133600000004,28.9768357,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7607d4f50db:0xf51bd22c1b7dece6,Arıoğulları Petek Turşuları,shop,want to go,
Türkiye,41.0475308,28.993250099999997,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab777741e405d:0xe90a22805a269ed1,Gucci - Istanbul Nisantasi,other,want to go,
Türkiye,41.058341899999995,28.977767299999996,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab7f6b0eaac85:0x99db1127dde8dc58,TURK FATIH TUTAK,restaurant,want to go,
Türkiye,40.984781399999996,29.026570499999995,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab8613ce717d5:0xbec4f1f12b0755a1,700 GRAM,restaurant,want to go,
Türkiye,40.980058,29.0269558,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab88a6b1a7fc5:0x2a8426d49e0a222a,Kadıköy Moda Sahil Parkı ve Yürüyüş Yolu,park,want to go,
Türkiye,40.981944399999996,29.0233333,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab88aa80db1c1:0x619885e761165a3d,Munchies Crepes \u0026 Pancakes,restaurant,want to go,
Türkiye,41.010686199999995,28.9753072,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab99591ac18e1:0x9366f47e8a90f81b,Old Ottoman Cafe \u0026 Restaurant,restaurant,want to go,
Türkiye,41.028365099999995,28.971848799999997,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9b886b94f97:0x978335e52cb33f74,monkeyistanbul,bar,want to go,
Türkiye,41.008583,28.980175000000003,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9be92011c27:0x236e6f6f37444fae,Hagia Sophia Grand Mosque,other,want to go,
Türkiye,41.02474979999999,28.9801935,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9dd19d1a3af:0x24cf3db8752256d9,Karaköy Lokantası,restaurant,want to go,
Türkiye,41.0302261,28.977757300000004,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9dfb8ccb1cd:0xd3f8db23f70b9f66,Nicole,restaurant,want to go,
Türkiye,41.0310369,28.9741962,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9e04677e445:0x84a9f9a2f4e8defe,Mikla,restaurant,want to go,
Türkiye,41.029531899999995,28.9756319,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9e0851af0a5:0x4ea7cd502d773958,Yeni Lokanta,restaurant,want to go,
Türkiye,41.0238362,28.9734027,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14cab9e7d3b0b619:0xcc6f4b5286d4235c,Neolokal,restaurant,want to go,
Türkiye,41.02915955,28.948811049999996,https://www.google.com/maps/place//data=!4m2!3m1!1s0x14caba02c5222d69:0x24ba70e0cfd3483e,Balat,other,want to go,
Türkiye,40.985823599999996,29.0970561,https://www.google.com/maps/place/nail+point+istanbul/data=!4m2!3m1!1s0x14cac74126b7fd4b:0xd2a1107105d3db0f,nail point istanbul,nail salon,want to go,
Türkiye,36.922391299999994,28.801311600000002,https://www.google.com/maps/place/Yuvarlak%C3%A7ay+Akarsu+Restaurant+(+K%C3%B6yce%C4%9Fiz+Yuvarlak%C3%A7ay+Akarsu+Restaurant+)/data=!4m2!3m1!1s0x14c07db5c5a2ffe5:0x635fde004accebd4,Yuvarlakçay Akarsu Restaurant ( Köyceğiz Yuvarlakçay Akarsu Restaurant ),restaurant,want to go,
Uccle,50.8116725,4.3681411,https://www.google.com/maps/place/Les+Brasseries+Georges/data=!4m2!3m1!1s0x47c3c4e49ce2c843:0x6595144a12690de5,Les Brasseries Georges,other,want to go,
Uccle,50.81305429999999,4.356952099999999,https://www.google.com/maps/place/Tortue/data=!4m2!3m1!1s0x47c3c516786cc9e3:0x3fe75aebb5f5fddf,Tortue,bar,want to go,
Uelzen,52.969740699999996,10.5531175,https://www.google.com/maps/place/Uelzen/data=!4m2!3m1!1s0x47ae2b83e466d5cb:0x4f186e04992fd24d,Uelzen,other,favorite,
Unknown,40.5838865,-73.90173365,https://www.google.com/maps/place/Dead+Horse+Bay/data=!4m2!3m1!1s0x89c243a88a24c2e1:0x42fc75d21828f89c,Dead Horse Bay,experience,favorite,
Unknown,37.7883309,-122.4914497,"https://www.google.com/maps/place/China+Beach,+San+Francisco/data=!4m2!3m1!1s0x808587001a56210d:0x5475c86bab1347de","China Beach, San Francisco",nature,favorite,
Unknown,52.50011705,13.37895105,https://www.google.com/maps/place/Chubby+Cheeks+Mochis+UG/data=!4m2!3m1!1s0x47a851fb7edbc1b7:0xd6453683f1313af3,Chubby Cheeks Mochis UG,other,favorite,true
Unknown,37.42226399999999,-122.08477780000001,https://www.google.com/maps/place/Googleplex/data=!4m2!3m1!1s0x808fbb5f27c528d7:0xb987f550a855f41b,Googleplex,other,favorite,
Unknown,28.069222800000002,-14.439148300000001,https://www.google.com/maps/place/Juan+Gomez+Beach/data=!4m2!3m1!1s0xc477a925ae092af:0x34f93158a6ca6c40,Juan Gomez Beach,nature,favorite,
Unknown,34.0798613,-118.31788914999998,https://www.google.com/maps/place/Larchmont+Village/data=!4m2!3m1!1s0x80c2b8c0b1298121:0x13ec441911d0e49e,Larchmont Village,other,favorite,
Unknown,28.055742,-14.388421899999996,https://www.google.com/maps/place/Playa+de+Enamorados/data=!4m2!3m1!1s0xc477a2e5e39fbff:0x737215034d357e95,Playa de Enamorados,park,favorite,
Unknown,28.6349563,-14.0268988,https://www.google.com/maps/place/Playa+de+Esquinzo/data=!4m2!3m1!1s0xc47b3a00c5bef8d:0x353389bba135e50a,Playa de Esquinzo,other,favorite,
Unknown,28.344398649999995,-14.1790532,https://www.google.com/maps/place/Playa+de+Garcey/data=!4m2!3m1!1s0xc47a3cd5f322f17:0x4caad47db448e284,Playa de Garcey,other,favorite,
Unknown,28.11088755,-14.261859600000001,https://www.google.com/maps/place/Playa+de+Sotavento+de+Jand%C3%ADa/data=!4m2!3m1!1s0xc4782b1a5a39fad:0xf9bc081c0034f977,Playa de Sotavento de Jandía,other,favorite,
Unknown,28.590515899999996,-14.0347123,https://www.google.com/maps/place/Playa+de+Tebeto/data=!4m2!3m1!1s0xc47b3d8f5d19557:0x68f468c74e10d008,Playa de Tebeto,other,favorite,
Unknown,28.64839635,-14.02141155,https://www.google.com/maps/place/Playa+del+Aguila/data=!4m2!3m1!1s0xc47b36ebf8268ff:0x51e9f7e28d5827f3,Playa del Aguila,other,favorite,
Unknown,28.0499418,-14.333868,https://www.google.com/maps/place/Playa+del+Matorral/data=!4m2!3m1!1s0xc477904f79760df:0x176eb159a3bf78f5,Playa del Matorral,other,favorite,
Unknown,51.17580699999999,10.454119350000001,https://www.google.com/maps/place/Renas+Hus/data=!4m2!3m1!1s0x47a84e016be7bfe3:0xbbd444067679f599,Renas Hus,shop,favorite,true
Unknown,50.366566549999995,30.71357705,https://www.google.com/maps/place/Sanatoriy+%22Khvylya%22/data=!4m2!3m1!1s0x40d4ce5102781b5b:0xb30cd7e0aba40193,"Sanatoriy ""Khvylya""",other,favorite,
Unknown,32.9546735,-117.26567465000001,https://www.google.com/maps/place/Torrey+Pines+State+Beach/data=!4m2!3m1!1s0x80dc060403e5bad5:0xa0e3dd9c3789638c,Torrey Pines State Beach,nature,favorite,
Unknown,42.658760799999996,21.1754686,https://www.google.com/maps/place/Varrezat+e+D%C3%ABshmor%C3%ABve/data=!4m2!3m1!1s0x13549ed991fb79d5:0xba6eb69eb9d29491,Varrezat e Dëshmorëve,other,favorite,
